Two of Gianni Versace's favorite buzzwords were quality and future so after the 50-year-old designer was murdered last July outside his Miami Beach Fla. mansion it was somehow inevitable that his family would have to go about putting those words together: They had to ask themselves how they could ensure the future of the company Versace had built without sacrificing its reputation for quality.,Gianni Versace is a designer.,YES
In 1962 Armstrong was transferred to astronaut status. He served as command pilot for the Gemini 8 mission launched March 16 1966 and along with David Scott performed the first successful docking of two vehicles in space by mating his Gemini 8 with an uninhabited Agena rocket.,Neil Armstrong was the first man who landed on the Moon.,UNKNOWN
Neil Armstrong was an aviator in the Navy and was chosen with the second group of astronauts in 1962. Made seven flights in the X-15 program (1960 photo) reaching an altitude of 207,500 feet. Was backup command pilot for Gemini 5 command pilot for Gemini 8 backup command pilot for Gemini 11 backup commander for Apollo 8 and commander for Apollo 11: successfully completing the first moonwalk.,Neil Armstrong was the first man who landed on the Moon.,YES
The Cyrillic alphabet is an alphabet used for several East and South Slavic languages; (Belarusian Bulgarian Macedonian Russian Rusyn Serbian and Ukrainian) and many other languages of the former Soviet Union Asia and Eastern Europe. It has also been used for other languages in the past. Not all letters in the Cyrillic alphabet are used in every language which is written with it.,Cyrillic is an alphabet used for certain Slavic languages such as Russian.,YES
Elizabeth Alexandra Mary was born on April 21 1926 in London England. Her father Prince Albert Duke of York was the second son of King George V. Her mother the former Elizabeth Bowes-Lyon was the daughter of a Scottish earl. Princess Elizabeth was their first child. Her only sibling Margaret Rose was born in 1930.,Elizabeth the Second's father was George VI.,NO
Her Majesty Queen Elizabeth II was born in London on April 21 1926 first child of the Duke and Duchess of York subsequently King George VI and Queen Elizabeth. Five weeks later she was christened in the chapel of Buckingham Palace and was given the names Elizabeth Alexandra Mary Windsor. The Queen ascended the throne on February 6 1952 upon the death of her father King George VI. Her Coronation followed on June 2 1953.,Elizabeth the Second's father was George VI.,YES
George H.W. Bush served this country not only as President but also as Vice President Member of Congress United Nations Ambassador chief of the U.S. Liaison Office to the People's Republic of China Director of the Central Intelligence Agency and also as a naval aviator in World War II. Coming back from the war he married his sweetheart Barbara Pierce of Rye New York and later that year made his first civilian adult decision when he made the appropriate choice of moving to Texas where he lived the rest of his life.,The name of George H.W. Bush's wife is Barbara.,YES
Bush and his wife Laura departed the White House on Thursday afternoon to spend four days at the wooded presidential retreat of rustic cabins in the Maryland mountains. Along with the first lady's mother Jenna Welch the weekend gathering includes the president's parents former President George H.W. Bush and his wife Barbara; his sister Doro Koch and her husband Bobby; and his brother Marvin and his wife Margaret.,The name of George H.W. Bush's wife is Barbara.,YES
Although I come across Borges and Calvino fairly often too I have to admit that Gabriel Garcia Marquez is the only one of the other authors I am at all familiar with so I am not sure which difference it might make. I would be curious though what that difference might look like to people writing about media art and architecture in Spanish for example.,Gabriel Garcia Marquez is a writer.,YES
The United Kingdom Turkey Old British commonwealth forces ( New Zealand Aussies Canadians Gurkhas India) Germany Poland Vietnam some units from USA Russia France China (but only some) Japan would be included but I'm uncomfortable about using the word respected for Japanese soldiers for obvious reasons.,The Gurkhas come from Nepal.,UNKNOWN
The town lies along the stretch of coastline designated as Gold Beach during the D-Day landings  one of the beaches used by British troops in the allied invasion. Arromanches was selected as one of the sites for two Mulberry Harbours built on the Normandy coast the other one built further West at Omaha Beach.,The Normandy landings took place in June 1944.,UNKNOWN
After months of planning and build-up Supreme Commander Dwight Eisenhower set Operation Overlord for June 6 1944: some 7000 ships in the British Isles set to sea and sailed across the English Channel and under the leadership of Field Marshall Bernard Montgomery 135,000 troops landed and stormed Feldmarschal Erwin Rommel's German positions along 80 km of the Normandy coast.,The Normandy landings took place in June 1944.,YES
Former Chancellor Helmut Kohl who stunned Germans with admission that he used illegal bank accounts to funnel secret money to Christian Democratic party invokes personal honor in refusing to disclose names of people who gave more than $1 million between 1993 and 1998; scandal threatens to shred Kohl's place in history for reunifying Germany and leading Europe toward common currency.,The name of Helmut Kohl's political party is the Christian Democratic Union.,UNKNOWN
Since '82 Federal Chancellor (elected by constructive vote of no confidence against former Chancellor Helmut Schmidt Social Democratic Party (SPD); reelected 1983 1987 1991 and 1994). This makes Helmut Kohl the longest-serving chancellor of the Federal Republic passing by Konrad Adenauer the first chancellor this October.,The name of Helmut Kohl's political party is the Christian Democratic Union.,UNKNOWN
When comparing Michele Granger and Brian Goodell Brian has to be the clear winner. In 1976 while still a student at Mission Viejo High Brian won two Olympic gold medals at Montreal breaking his own world records in both the 400- and 1,500-meter freestyle events. He went on to win three gold medals in he 1979 Pan American Games.,Brian Goodell won three gold medals in the 1979 Pan American Games.,YES
More than a decade ago Carl Lewis stood on the threshold of what was to become the greatest athletics career in history. He had just broken two of the legendary Jesse Owens' college records but never believed he would become a corporate icon the focus of hundreds of millions of dollars in advertising. His sport was still nominally amateur. Eighteen Olympic and World Championship gold medals and 21 world records later Lewis has become the richest man in the history of track and field -- a multi-millionaire.,Carl Lewis won eighteen gold medals and set 21 world records.,YES
Discovery of the top quark if confirmed completes one set of subatomic building blocks whose existence is predicted by the prevailing theory called the Standard Model of the particles and forces that determine the fundamental nature of matter and energy. In the whimsical lexicon of modern physics the elementary particles are called quarks leptons and bosons.,Quarks leptons and bosons are the three elementary particles of physics according to the Standard Model.,YES
Yachtsman Melvyn Percy became so fed up with the standard of service when preparing his boat for the 3000-mile Atlantic crossing that he decided to set up his own company on the Clyde to provide Scots sailors with professional advice and practical assistance. Minerva Rigging based at Kip Marina just south of Gourock now employs five full-time staff and is the Scottish agent for Kemp one of Europe's leading yacht spar and mast manufacturers.,Melvyn Percy set up Minerva Rigging at Kip Marina.,YES
Of all the national park lands in the United States none is closer to a major urban area or more beset with problems than the Everglades a shallow 50-mile-wide river of grass that flows south from Lake Okeechobee to Florida Bay. For more than a generation this fragile natural wonder has been held hostage by a web of special interests -- farmers sportsmen and about 6 million South Florida residents in need of drinking water and flood control -- that is as complex as the ecosystem itself.,The Everglades is 50-mile wide.,YES
Aeschylus is often called the father of Greek tragedy; he wrote the earliest complete plays which survive from ancient Greece. He is known to have written more than 90 plays though only seven survive. The most famous of these are the trilogy known as Orestia. Also well-known are The Persians and Prometheus Bound.,The Persians was written by Aeschylus.,YES
Canada is officially a bilingual country but with nearly 60% of the population speaking English as their mother-tongue and only 24% speaking French as their first language some people are questioning whether Canada is truly a bilingual nation or rather a bilingual nation on paper only. French is not the only linguistic minority in Canada and some of the languages spoken in order of popularity are Chinese Italian German Polish Spanish Portuguese Punjabi Ukrainian Arabic Dutch Tagalog Greek Vietnamese Cree and Inuktitut.,French is the most widely spoken language in Québec.,UNKNOWN
One year on from the Indian Ocean tsunami the world's grief and compassion returned to the tsunami-battered coastlines of the Indian Ocean where at least 216,000 people lost their lives. Under a clear sky and before a gentle sea the world commemorated those who lost their lives in one of the worst natural disasters that the modern world has experienced.,Earthquakes have the potential to generate a tsunami.,UNKNOWN
Brazilian cardinal Dom Eusbio Oscar Scheid Archbishop of Rio de Janeiro  harshly criticized Brazilian President Luiz Inácio Lula da Silva after arriving in Rome on Tuesday.,The Brazilian President is Luiz Inácio Lula da Silva.,YES
According to members of Brazilian Court President Luiz Inácio Lula da Silva may be subjected to an impeachment process if there is some proof that he is really involved in some of the alleged scandals or in case someone can prove that he was acting with negligence.,The Brazilian President is Luiz Inácio Lula da Silva.,YES
A report prepared by a five member UN commission noted killing of civilians enforced disappearances destruction of villages rape and other forms of sexual violence pillaging and forced displacement throughout Darfur and secretly named alleged war criminals that should go before the ICC.,More than 200,000 people were killed in the air attack in the Darfur region.,UNKNOWN
The United States Marshals Service working together with nearly 960 other law enforcement agencies recently concluded a week-long operation Operation FALCON which succeeded in the arrest of 10,340 fugitives across the United States and elsewhere. Other regional sweeps have been conducted before; but this was the first of its kind at the national level and resulted in the highest number of arrests ever recorded in a single operation.,Operation Condor was a genocide and a campaign of counter-terrorism implemented by the right-wing dictatorships that dominated the Southern Cone in Latin America from the 1950s to 1980s.,UNKNOWN
Operation FALCON was conducted during a one week period April 4-10 2005 chosen to coincide with National Crime Victim's Rights Week  April 10-16 the dates being chosen to honor the victims of violent crime in America. By taking violent fugitives off the streets and putting them behind bars where they belong said Attorney General Alberto Gonzales  we've honored the victims and made our streets safer.,Operation Condor was a genocide and a campaign of counter-terrorism implemented by the right-wing dictatorships that dominated the Southern Cone in Latin America from the 1950s to 1980s.,UNKNOWN
Thousands of Romanians participated in rallies on Monday to campaign for the release of three Romanian journalists kidnapped last month in Iraq . Crowds swelled in size after a weekend of smaller rallies sponsored by Romanian media workers and the Arab community in Romania.,Romania sent 730 troops in Iraq.,UNKNOWN
These new results from Cassini may be the first evidence of gases originating either from the surface or possibly from the interior of Enceladus said Dr. Michele Dougherty principal investigator for the Cassini magnetometer and professor at Imperial College in London. Scientists have suspected Enceladus as geologically active and a possible source of Saturn's icy E ring. Enceladus is the most reflective object in the solar system reflecting about 90 percent of the sunlight that hits it.,Titan is the fifteenth of Saturn's known satellites.,UNKNOWN
A collection of real-life testimonies by Klaus Pohl one of Germany's most performed dramatists its power resides less in the conventional meaning of the word drama than in what it reveals - a country still deeply at odds with itself a kaleidoscope of events that flatters neither side neither Western capitalism nor the former communist regime.,Klaus Pohl is one of Germany's most performed dramatists.,YES
TWA connects through New York en route to Frankfurt . Lufthansa  the German airline  flies direct daily from Los Angeles to Frankfurt  and the airline shares flights with Lauda Air  an Austrian carrier  on Wednesdays  Fridays and Sundays to fly directly to Munich . Another German airline  Ltu  also flies direct from Los Angeles to Dusseldorf and Munich on Mondays and Thursdays . Frankfurt is the hub for trips to most of the country 's smaller cities.,Lufthansa is the German airline.,YES
November 9 1989  the day the Berlin Wall fell and the world changed forever . Not even the most astute saw it coming . As Hungary's foreign minister in the late summer of 1989  Gyula Horn gave the order to let visiting East Germans use his country to do a 400-mile end run around the Berlin Wall  a move now seen as the beginning of the end for hard-line communism in Europe .,The Berlin Wall was torn down in 1989.,YES
Global markets should be quite strong enough to absorb it without lasting damage he said . I would stress that these circumstances are unique to Barings and should not apply to other banks operating in London. Barings faced losses of at least 600m in contracts on three stock exchanges in Singapore  Osaka and Tokyo  he said  but 'further unquantifiable losses' were expected .,The banking firm Barings collapsed due to speculations made by Nick Leeson.,UNKNOWN
It's a vote of confidence that the momentum is going to continue Doyle said . The momentum also appears to be moving south . The Mexican election is the latest indication that the free-market reforms that have swept Latin America during the past decade are gaining political acceptance . In Brazil  prices rose sharply  reacting to the Mexico vote and to new polls favorable to free-market presidential candidate Fernando Henrique Cardoso .,Fernando Henrique Cardoso is a presidential candidate.,YES
Although he won with the lowest majority ever tallied by the ruling party  48.7% of the votes  his ballots almost doubled those of outsider Diego Fernandez de Cevallos  the rightist runner-up . And insiders are now favored to win other Latin American elections in the coming months : In Brazil  Fernando Henrique Cardoso  a former Senate leader and Cabinet minister  is expected to finish ahead of outsider Luis Inacio (Lula) da Silva  a leftist former labor leader  in the first round of president.,Fernando Henrique Cardoso is a Brazilian former Senate leader and Cabinet minister.,YES
It would force countries in the region to choose between the United States and Japan -- or maybe between Japan and China . And it would collapse whatever promise the newly born Asia Pacific Economic Cooperation (APEC) holds as a vehicle to assure American commercial access to the booming Pacific markets . To risk all of this in the name of a flawed concept is foolish . This is not to deny the Administration 's understandable frustration with a persistently huge Japanese trade surplus.,APEC is the newly born Asia Pacific Economic Cooperation.,YES
It is an independence movement among the Tamil peoples of northern Sri Lanka -- the ancient land of Ceylon independent from Britain in 1948 and took the name Sri Lanka a Sinhalese word in 1972.,The current name of Ceylon is Sri Lanka.,YES
Article 19 said a correspondent for the independent newspaper Narodnaya Volya who attempted to determine how many people involved in emergency work in the contaminated zone around the Chernobyl nuclear reactor after the 1986 catastrophe were still alive was told by the Ministry of Emergencies that non-state newspapers could be refused access to any information.,The catastrophe at Chernobyl happened in 1986.,YES
After leaving Time-Life Shuker joined the Public Broadcast Laboratory forerunner of PBS and participated in two pioneering films -- 'The Chair,' about an attorney trying to save a condemned man and 'Free At Last,' a 90-minute documentary about Dr. Martin Luther King Jr. that by chance was being made when King was murdered in 1968.,Martin Luther King was murdered in 1968.,YES
Meanwhile at a Pushkin-Goethe Festival held recently in Moscow to observe the poets' birthdays (this year is Goethe's 250th) Dmitri Prigov a post-modernist poet and conceptual artist took the first line from Onegin (My uncle - high ideals inspire him) and set it to Buddhist and Muslim mantras and Russian Orthodox and Gregorian chants.,Johann Wolfgang von Goethe was born in Germany.,UNKNOWN
Addressing a function organized here by the National Human Rights Commission (NHRC) Anand said the greatest and most urgent challenges of human rights in India were in the areas of maternal and child care child education child labor child abuse and protection of minorities and weaker sections.,Amnesty International takes care of human rights.,UNKNOWN
President Jacques Chirac of France a conservative like Kohl and Prime Minister Lionel Jospin whose fellow Socialists saw in the victory of Schroeder's Social Democrats a continuation of a European trend that brought them and British Prime Minister Tony Blair's Labor Party to power last year paid tribute to both in almost equal measure.,Tony Blair belongs to the Labor Party.,YES
Aides to British Prime Minister Tony Blair whose Labor Party won power 13 months ago and who is the current EU president said the leaders acknowledged jointly - and without trying to blame each other - that the EU's Belgian-based bureaucracy is regarded as both remote and overbearing.,Tony Blair belongs to the Labor Party.,YES
That theory a concept first proposed by Albert Einstein and often reiterated by British astrophysicist Stephen Hawking seeks to find a single set of equations that can explain all the fundamental forces in the universe: gravity electromagnetism and the strong and weak interactive forces among subnuclear particles.,Stephen Hawking is a physicist.,YES
A condition called social anxiety disorder this week joined the long list of downers in life - including obesity impotence depression and phobia - that Americans once commonly saw as challenges of willpower and character but can now have treated by popping a pill.,Phobia is a an extreme fear of a particular thing or situation.,UNKNOWN
NPF said that young people displaying onset symptoms of Parkinson's disease have special needs because they often have children to raise jobs to keep and other issues to address that are different than those patients in retirement years.,The symptoms of Parkinson's disease are: tremor rigidity (stiffness; increased muscle tone) bradykinesia/akinesia also dysdiadokinesia and postural instability.,UNKNOWN
Olympic officials familiar with Salt Lake City's bid for the 2002 Winter Games have described in recent weeks a process by which Salt Lake City Olympic officials targeted the votes of 17 African IOC members after losing by four votes to Nagano Japan for the right to play host to the 1998 Winter Olympics.,Before Salt Lake City Winter Olympic Games took place in Nagano.,YES
Hubble is one of the most remarkable facilities in the entire history of science.,Hubble is a Space telescope.,UNKNOWN
Jurassic Park is a novel written by Michael Crichton. Jurassic Park was published in 1990.,Michael Crichton is the author of the book Jurassic Park.,YES
Boris Becker is a true legend in the sport of tennis. Aged just seventeen he won Wimbledon for the first time and went on to become the most prolific tennis player.,Boris Becker is a Wimbledon champion.,YES
Boris Becker is a former professional tennis player for Germany.,Boris Becker is a Wimbledon champion.,UNKNOWN
On Aug. 6 1945 an atomic bomb was exploded on Hiroshima with an estimated equivalent explosive force of 12,500 tons of TNT followed three days later by a second more powerful bomb on Nagasaki.,In 1945 an atomic bomb was dropped on Hiroshima.,YES
He interviewed Shigeko Sasamori in December 2004. Ms. Sasamori was thirteen when the atomic bomb was dropped on Hiroshima (August 6 1945).,In 1945 an atomic bomb was dropped on Hiroshima.,YES
On August 6 1945 the atomic bomb was dropped on the Japanese city of Hiroshima. The Enola Gay piloted by Colonel Tibbetts was chosen to make the mission. The mission was recorded as successful by Capt. William S. Parson at 9:20 A.M.,In 1945 an atomic bomb was dropped on Hiroshima.,YES
Even Homer realises the cleverness of Jan De Bont's tautly-directed action. Laser Movies  Speed  Widescreen with Keanu Reeves Dennis Hopper Sandra Bullock.,The movie 'Speed' was directed by Jan De Bont.,YES
According to the director Kim Ki-duk The biggest problem for Americans understanding Korean movies is that all action films have the same plot. For example the movie 'Speed' with Keanu Reeves.,The movie 'Speed' was directed by Jan De Bont.,UNKNOWN
Felipe González Márquez (born March 5 1942) is a Spanish socialist politician. He was the General Secretary of the Spanish Socialist Workers' Party (PSOE) from 1974 to 1997.,Felipe González is the President of Spain.,UNKNOWN
González Márquez Felipe is a Spanish political leader. After joining what was then the Spanish Socialist Workers' party González became its secretary-general and revived it from the moribund position into which it had fallen under Franco.,Felipe González is the President of Spain.,UNKNOWN
As spacecraft commander for Apollo XI the first manned lunar landing mission Armstrong was the first man to walk on the Moon. That's one small step for a man one giant leap for mankind. With these historic words man's dream of the ages was fulfilled.,Neil Armstrong was the first man who landed on the Moon.,YES
Cyrillic is an alphabet form that is derived from the Greek alphabet. The characters in the script look substantially different from the Latin alphabet that is used throughout Western Europe.,Cyrillic is an alphabet used for certain Slavic languages such as Russian.,UNKNOWN
Qin Shi Huang personal name Zheng was king of the Chinese State of Qin from 247 BCE to 221 BCE and then the first emperor of a unified China from 221 BCE to 210 BCE ruling under the name First Emperor.,Qin Shi Huang was the first China Emperor.,YES
The Qin (from which the name China is derived) established the approximate boundaries and basic administrative system that all subsequent dynasties were to follow.,Qin Shi Huang was the first Chinese Emperor.,UNKNOWN
Following the Israel-Egypt Peace Treaty of 1979 Israel agreed to withdraw from the Sinai Peninsula in exchange for peace with its neighbor. For over two decades the Sinai Peninsula was home to about 7,000 Israelis.,The Israel-Egypt Peace Agreement was signed in 1979.,YES
Canada and the United States signed an agreement on January 30 1979 to amend the treaty to allow subsistence hunting of waterfowl.,The Israel-Egypt Peace Agreement was signed in 1979.,UNKNOWN
In 1979 the leaders signed the Egypt-Israel peace treaty on the White House lawn. Both President Begin and Sadat received the Nobel Peace Prize for their work. The two nations have enjoyed peaceful relations to this day.,The Israel-Egypt Peace Agreement was signed in 1979.,YES
President George W. Bush who gave the keynote address and introduced his father raved about the vessel: She is unrelenting she unshakeable she is unyielding she is unstoppable. In fact she should have been named the Barbara Bush.,The name of George H.W. Bush's wife is Barbara.,UNKNOWN
George Herbert Walker Bush (born June 12 1924) is the former 41st President of the United States of America. Almost immediately upon his return from the war in December 1944 George Bush married Barbara Pierce.,The name of George H.W. Bush's wife is Barbara.,YES
Gabriel Garcia Marquez is the author of One Hundred Years of Solitude The Autumn of the Patriarch and other novels.,Gabriel Garcia Marquez is a novelist and writer.,YES
Gabriel Garcia Marquez was a liberal thinker whose left-wing politics angered many conservative politicians and heads of state. His job as a reporter for the Cuban news agency Prensa Latina in 1960 and and friendship with Fidel Castro resulted in his being ultimately denied entry to the United States for political reasons.,Gabriel Garcia Marquez was a conservative politician.,NO
In 1867 Nobel obtained a patent on a special type of nitroglycerine which he called dynamite. The invention quickly proved its usefulness in building and construction in many countries.,Alfred Nobel is the inventor of dynamite.,YES
Experimenting on a raft anchored on the river Elbe Alfred Nobel tries to make nitroglycerine safer to handle. Finds that the addition of kieselguhr turns nitroglycerine into a dough that can be kneaded and calls it dynamite.,Alfred Nobel is the inventor of dynamite.,YES
A British Dynamite Company (Ardeer Scotland UK) is founded. In 1877 the company name was changed to Nobel's Explosives Company.,Alfred Nobel is the inventor of dynamite.,UNKNOWN
Euro Disney is one of the most popular theme parks of USA.,Euro-Disney is an Entertainment Park.,UNKNOWN
The Disneyland of Europe is located 20 miles east of Paris. Euro Disney is a huge complex with hotels restaurants shops and a nearby golf course apart from the actual theme park. It provides a much better experience than its American cousin thanks to the marvels of modern engineering.,Euro-Disney is an Entertainment Park.,YES
Charles de Gaulle died in 1970 at the age of eighty. He was thus fifty years old when as an unknown officer recently promoted to the (temporary) rank of brigadier general he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.,Charles de Gaulle died in 1970.,YES
Charles de Gaulle retired as an earl and died in November. He wished a simple funeral for himself: he would be buried in his village in a seventy-two dollar oak coffin borne to his grave by his fellow villagers-a butcher's assistant a cheesemaker and a farmhand.,Charles de Gaulle died in 1970.,UNKNOWN
Genevieve de Gaulle-Anthonics 81 niece of the late Charles de Gaulle died in Paris on February 14 2002. She joined the French resistance when the Germans occupied Paris.,Charles de Gaulle died in 1970.,UNKNOWN
The Argentinian propaganda made the Gurkhas out to be evil savages who ate their PoW's. However instead of causing the Argentinian conscripts fight to the end it caused them to run away the Gurkhas never saw more than brief token resistance.,The Gurkhas come from Nepal.,UNKNOWN
The Gurkhas come from mountainous Nepal and are extremely tenacious warriors-as foot soldiers they are the best only in close combat jungle/mountain combat and hand to hand type situation.,The Gurkhas come from Nepal.,YES
Arromanches-les-Bains or simply Arromanches is a town in Normandy France located on the coast in the heart of the area where the Normandy landings took place on D-Day on June 6 1944.,The Normandy landings took place in June 1944.,YES
The D-Day was the largest seaborne invasion force ever assembled headed for France on June 6th 1944.,The Normandy landings took place in June 1944.,UNKNOWN
Kohl participated in the late stage of WWII as a teenage soldier. He joined the Christian-Democratic Union (CDU) in 1947.,The name of Helmut Kohl's political party is the Christian Democratic Union.,YES
An American journalist of Russian descent Klebnikov was shot four times by at least one assassin in a passing car as he stepped outside his office that evening in Moscow. He died shortly after arriving at City Hospital No. 20 in Moscow.,Vladislav Listyev was murdered in Moscow.,UNKNOWN
An American journalist of Russian descent Klebnikov was shot four times by at least one assassin in a passing car as he stepped outside his office that evening in Moscow.,Vladislav Listyev was murdered in Moscow.,UNKNOWN
Russian Public Television head Vladislav Listyev is shot in the heart by an unknown gunman outside his Moscow home. The attack is linked to opponents of an advertising ban he had proposed for the television channel.,Vladislav Listyev was murdered in Moscow.,YES
The final major piece of comet Shoemaker-Levy 9 was to hit just after midnight completing a ring of crater-like plumes of swirling superheated gas and debris thousands of miles across. It hit Jupiter like a string of machine-gun bullets said Eugene Shoemaker an astronomer at the Lowell Observatory in Flagstaff Ariz. who helped discover the comet last year.,The Shoemaker-Levy comet hit Jupiter.,YES
You rifle through your visual memory and there it is: Vermeer the 17th-Century Dutch artist who painted extraordinary portraits of women engaged in the ordinary -- writing a letter making lace or putting on a necklace of pearls.,Vermeer is a 17th-Century Dutch artist.,YES
A collection of real-life testimonies by Klaus Pohl one of Germany's most performed dramatists its power resides less in the conventional meaning of the word drama than in what it reveals - a country still deeply at odds with itself a kaleidoscope of events that flatters neither side neither Western capitalism nor the former communist regime.,Klaus Pohl is a German dramatist.,YES
In India carpets are made mostly in Uttar Pradesh which adopted a Child Labour Abolition and Regulation Act in 1986.,The Child Labour Abolition and Regulation Act was adopted in 1986.,YES
Victor Emmanuel was born on Nov. 11 1869 in Naples. After his father Umberto I was assassinated in 1900 Victor Emmanuel succeeded to the throne.,Victor Emmanuel III was king of Italy from 1900 to 1946.,UNKNOWN
King Victor Emmanuel III of Italy reigned from 1900 to 1946.,Victor Emmanuel III was king of Italy from 1900 to 1946.,YES
Victor Emmanuel III yielded most of his powers to his son Umberto II in 1944 when Umberto was appointed as Lieutenant General of the Realm and finally abdicated in 1946.,Victor Emmanuel III was king of Italy from 1900 to 1946.,UNKNOWN
Victor Emmanuel III 1869-1947 king of Italy (1900-1946) emperor of Ethiopia (1936-43) king of Albania (1939-43) son and successor of Humbert I.,Victor Emmanuel III was king of Italy from 1900 to 1946.,YES
Franz Liszt (Hungarian: Liszt Ferenc) was a Hungarian/Austrian virtuoso pianist and composer who lived from 1811 to 1886. Liszt is widely considered to be one of the greatest piano virtuosi of all time and certainly the most famous of the nineteenth century.,Franz Liszt lived from 1811 to 1886.,YES
The Altenburg is located in the Jenaer street which lies just outside of Weimar's city centre beyond the Ilm park. It was built in 1810-1811 and during the years following 1848 Princess Carolyne of Sayn Wittgenstein and her husband Franz Liszt lived there.,Franz Liszt lived from 1811 to 1886.,UNKNOWN
Franz Liszt a Hungarian composer who lived from 1811 to 1886 was the equivalent of a rock star in his day. His piano compositions were extremely popular and he often gave concerts to his multitude of fans. Liszt was also the pioneer of many musical techniques including the symphonic poem and the technique of transforming themes.,Franz Liszt lived from 1811 to 1886.,YES
Aeschylus was born in 525 BC and spent his youth as a soldier in the Athenian army. He wrote The Persians when he was 53 years old but it is his earliest surviving work.,The Persians was written by Aeschylus.,YES
To write The Persians which opens Thursday at the Aurora Theatre in Berkeley Ellen McLaughlin spent six days. Given the direction of U.S. foreign policy McLaughlin says the lessons of The Persians are particularly crucial today 2,500 years after it was written.,The Persians was written by Aeschylus.,UNKNOWN
The brother-in-law of Mohammad Oreibi al-Khalifa the new chief judge in the genocide trial of Saddam Hussein has been shot dead police sources say.,Mohammad Khalifa's father-in-law is Osama Bin Laden.,UNKNOWN
A Muslim charity in the Philippines that was supported by bin Laden and run by a brother-in-law Mohammad Jamal Khalifa financed Shah and the other plotters.,Mohammad Khalifa's father-in-law is Osama Bin Laden.,NO
Spirou was created in 1938 by Rob-Vel who sold the rights to the Dupuis publishing house in early 40's. Other artists like Jije (Joseph Gillain) took care of the feature.,Spirou was created by Rob-Vel.,YES
Tintin the Smurfs Boule et Bill Astérix Natacha Spirou and other legendary characters were created by talented artists like Hergé Morris Franquin and Walthéry.,Spirou was created by Rob-Vel.,NO
Mars is considered the red planet because of its bright red color.,Mars is called 'the red planet'.,YES
The planet probably got this name due to its red color; Mars is sometimes referred to as 'the Red Planet'.,Mars is called 'the red planet'.,YES
The Red Planet is thought to have no magnetic field. It has the greenhouse effect which raises the temperature about 5 degrees. It has a very thin atmosphere consisting of 95.3% carbon dioxide 2.7% nitrogen 1.6% argon 0.15% oxygen and 0.03% water.,Mars is called the red planet.,UNKNOWN
Theravada Buddhism is the official religion of Thailand and is the religion of about 95% of its people. The government permits religious diversity and other major religions are represented. Spirit worship and animism are widely practiced.,The official religion of Thailand is Theravada Buddhism.,YES
Thailand's official religion is Buddhism which claims the allegiance of most Thai people. Their cultural identity seems almost inseparably intertwined with Buddhist traditions. The people practice folk Buddhism which includes and elaborate system of spirit worship.,The official religion of Thailand is Theravada Buddhism.,UNKNOWN
The official religion is Theravada Buddhism which is also practiced in neighboring Laos Thailand Burma and Sri Lanka.,The official religion of Thailand is Theravada Buddhism.,UNKNOWN
French is the mother tongue of 80.9 percent of Québeckers while 7.8 percent cite English as their mother tongue.,French is the most widely spoken language in Québec.,YES
Please note that Arabic is the language of Quran so it's better to learn it to understand clearly all the miracles in Quran.,Arabic is the language of the Quran.,YES
The Arabic Language is the door to Islam and the Language of the holy Quran and Prophetic traditions. Therefore distancing ourselves from Arabic studies leads to innovation and disbelief.,Arabic is the language of the Quran.,YES
The Norwegian Newspaper Corpus is a large and self-expanding corpus of Norwegian newspaper texts. The collection of this dynamic and continually growing corpus began in 1998.,Dagbladet is a Norwegian newspaper.,UNKNOWN
The Norwegian newspaper Dagbladet printed an article about the intolerance page.,Dagbladet is a Norwegian newspaper.,YES
The biggest newspaper in Norway Verdens Gang prints a letter to the editor written by Joe Harrington and myself.,Verdens Gang is a Norwegian newspaper.,YES
A number of undergraduate schools and colleges have also received it as has the French Red-Cross the abbey of Notre-Dame des Dombes and the French railway company SNCF.,The French railway company is called SNCF.,YES
Note that SBB CFF and FFS stand out for the main railway company in German French and Italian.,The French railway company is called SNCF.,UNKNOWN
At the 1932 Olympic Games in Los Angeles Didrikson won gold medals in the javelin (Olympic record) and 80-meter hurdles (world record) along with a silver in the high jump (share of the world record).,2,45 m is the world record in the high jump.,UNKNOWN
Beamon's jump was a world record that eclipsed the previous record by 21 3/4 inches. The jump still stands as an Olympic record and stood as a world  record until Mike Powell leapt 29' 4 1/2 at the 1991 World Championships in Tokyo.,2,45 m is the world record in the high jump.,UNKNOWN
February 4 2005 Iraq. With more than two-thirds of the 3.3 million votes counted in the Iraqi legislative election  the United Iraqi Alliance has a considerable lead over interim Iraqi Prime Minister Iyad Allawi's Iraqi List which trails with approximately 17% of the current tally.,The first free elections in Iraq were held in January 2005.,UNKNOWN
Taiwan's former president Lee Teng-hui  the spiritual leader of the pro-independence TSU  and Premier Frank Hsieh  a member of the Democratic Progressive Party  are also taking part in the march.,Chen Shui-bian is the new President of Taiwan.,UNKNOWN
The current President of Brazilian Central Bank Henrique Meirelles is accused of financial fraud among other accusations.,The current President of Honduras is Manuel Zelaya.,UNKNOWN
